target_id,generated_by,generated_code,is_pass,deepseek-coder-1.3b-instruct_rating,deepseek-coder-6.7b-instruct_rating,deepseek-coder-33b-instruct_rating,CodeLlama-7b-Instruct-hf_rating,CodeLlama-13b-Instruct-hf_rating,CodeLlama-34b-Instruct-hf_rating,gpt-3.5-turbo_rating,gpt-4-turbo_rating
636767871a6d9265ec01846d,deepseek-coder-33b-instruct,"public static void createConfigurationDirectory(){
File configDir = new File(System.getProperty(""user.home""), ""lf5"");
    if(!configDir.exists()){
        configDir.mkdir();
    }
}",1,1,1,1,1,1,1,1,1
636767841a6d9265ec0183ff,deepseek-coder-33b-instruct,"public static void selectRow(int row,JTable table,JScrollPane pane){
table.setRowSelectionInterval(row, row);
    pane.getViewport().setViewPosition(new Point(0, table.getRowHeight()*row));
}",0,-,-,-,-,-,-,-,-
636767861a6d9265ec018440,deepseek-coder-33b-instruct,"public void abbreviate(final int nameStart,final StringBuffer buf){
int count = 0;
    for(int i = nameStart; i < buf.length(); i++){
        if(buf.charAt(i) == '.'){
            count++;
            if(count == 2){
                buf.delete(nameStart, i);
                return;
            }
        }
    }
    if(count == 0){
        buf.delete(nameStart, buf.length());
    }
}",0,-,1,1,0,0,1,1,0
636766801a6d9265ec017487,deepseek-coder-33b-instruct,"public static String encodeTemplateNames(String s){
StringBuilder sb = new StringBuilder();
    for (int i = 0; i < s.length(); i++) {
        char c = s.charAt(i);
        if (c == '{') {
            sb.append('{');
            sb.append('{');
        } else if (c == '}') {
            sb.append('}');
            sb.append('}');
        } else {
            sb.append(c);
        }
    }
    return sb.toString();
}",0,1,1,1,0,1,0,1,0
6367672d1a6d9265ec017c78,deepseek-coder-33b-instruct,"public boolean insert(int val){
if(map.containsKey(val)){
        return false;
    }
    map.put(val, val);
    return true;
}",1,1,1,1,0,1,1,1,1
6367674a1a6d9265ec017da9,deepseek-coder-33b-instruct,"private void moveAllListNodes(DoublyLinkedList<E> list){
DoublyLinkedList<E> newList = new DoublyLinkedList<>();
    while(!list.isEmpty()){
        newList.addLast(list.removeFirst());
    }
    list = newList;
}",0,0,1,0,0,1,0,0,0
636766801a6d9265ec017482,deepseek-coder-33b-instruct,"public void readFrom(final InputStream in) throws IOException {
final byte[] buffer = new byte[1024];
    int read;
    while ((read = in.read(buffer)) != -1) {
        this.write(buffer, 0, read);
    }
}",0,-,-,-,-,-,-,-,-
636767861a6d9265ec01844c,deepseek-coder-33b-instruct,"public void removeAppender(String name){
if (name == null) {
    return;
  }
  List<Appender> as=new ArrayList<>();
  for (  Appender appender : appenders) {
    if (!name.equals(appender.getName())) {
      as.add(appender);
    }
  }
  Iterator<Appender> it = appenders.iterator();
  while (it.hasNext()) {
    if (name.equals(it.next().getName())) {
      it.remove();
    }
  }
}",0,1,1,0,0,0,0,0,0
636766801a6d9265ec017477,deepseek-coder-33b-instruct,"private void addReverse(final InputStream[] files){
for(int i = files.length - 1; i >= 0; i--){
        add(files[i]);
    }
}",0,-,-,-,-,-,-,-,-
636767e11a6d9265ec018790,deepseek-coder-33b-instruct,,0,-,-,-,-,-,-,-,-
6367667f1a6d9265ec01745d,deepseek-coder-33b-instruct,"public static List<PathSegmentImpl> decodePath(URI u,boolean decode){
String path=u.getRawPath();
  if (path == null) {
    return Collections.emptyList();
  }
  if (path.isEmpty()) {
    return Collections.emptyList();
  }
  if (path.charAt(0) == '/') {
    path=path.substring(1);
  }
  String[] segments=path.split(""/"");
  List<PathSegmentImpl> ret=new ArrayList<>(segments.length);
  for (  String segment : segments) {
    ret.add(new PathSegmentImpl(decode ? decode(segment) : segment));
  }
  return ret;
}",0,0,1,0,0,1,0,1,1
636766811a6d9265ec017496,deepseek-coder-33b-instruct,"public InputStream next() throws IOException {
if (stack.isEmpty()) {
        return null;
    }
    return stack.pop();
}",0,-,-,-,-,-,-,-,-
636766ef1a6d9265ec01761a,deepseek-coder-33b-instruct,"int addType(final String value){
int index = -1;
    for(int i = 0; i < typeTable.size(); i++){
        if(typeTable.get(i).equals(value)){
            index = i;
            break;
        }
    }
    if(index == -1){
        typeTable.add(value);
        index = typeTable.size() - 1;
    }
    return index;
}",0,-,-,-,-,-,-,-,-
636767121a6d9265ec017b0a,deepseek-coder-33b-instruct,"private int parseEndOfLine(String headerPart,int end){
int i = end;
    while(i < headerPart.length()){
        if(headerPart.charAt(i) == '\r' && headerPart.charAt(i+1) == '\n'){
            return i;
        }
        i++;
    }
    return -1;
}",0,-,1,0,0,1,0,1,0
636767791a6d9265ec018257,deepseek-coder-33b-instruct,"public void addMessage(final LogRecord lr){
SwingUtilities.invokeLater(new Runnable() {
        public void run() {
            logTable.addRecord(lr);
        }
    });
}",0,-,-,-,-,-,-,-,-
636766f81a6d9265ec01775b,deepseek-coder-33b-instruct,,0,1,1,0,0,0,0,-,-
6367670b1a6d9265ec0179f2,deepseek-coder-33b-instruct,"@Override public boolean containsKey(final Object key){
return map.containsKey(key);
}",1,1,1,1,0,1,1,1,1
6367676c1a6d9265ec018204,deepseek-coder-33b-instruct,"public static String[] concatenateStringArrays(String[] array1,String[] array2){
String[] result = new String[array1.length + array2.length];
    System.arraycopy(array1, 0, result, 0, array1.length);
    System.arraycopy(array2, 0, result, array1.length, array2.length);
    return result;
}",0,1,1,1,1,1,1,1,1
636766f81a6d9265ec017758,deepseek-coder-33b-instruct,"@Override public int hashCode(){
int result = 17;
  result = 31 * result + (int) (id ^ (id >>> 32));
  result = 31 * result + (name != null ? name.hashCode() : 0);
  result = 31 * result + (description != null ? description.hashCode() : 0);
  result = 31 * result + (int) (price ^ (price >>> 32));
  result = 31 * result + (int) (quantity ^ (quantity >>> 32));
  return result;
}",0,1,1,1,1,1,1,1,1
636767a81a6d9265ec0185fc,deepseek-coder-33b-instruct,"public int readTag() throws IOException {
int tag = readByte() & 0xFF;
    if (tag == 0 && !readFully(mBuffer, 0, 1)) {
        throw new EOFException();
    }
    return tag;
}",0,1,1,0,0,1,0,1,0
636766f81a6d9265ec01774b,deepseek-coder-33b-instruct,"public byte readByte() throws IOException {
return buffer.get();
}",0,-,-,-,-,-,-,-,-
6367676c1a6d9265ec01820b,deepseek-coder-33b-instruct,"public static String deleteAny(String inString,String charsToDelete){
StringBuilder sb = new StringBuilder();
    for (int i = 0; i < inString.length(); i++) {
        char c = inString.charAt(i);
        if (charsToDelete.indexOf(c) == -1) {
            sb.append(c);
        }
    }
    return sb.toString();
}",1,0,1,1,0,0,0,1,1
636766f81a6d9265ec017748,deepseek-coder-33b-instruct,"public static String base64Decode(final String s){
return new String(Base64.getDecoder().decode(s), StandardCharsets.UTF_8);
}",0,-,-,-,-,-,-,-,-
6367676b1a6d9265ec0181ee,deepseek-coder-33b-instruct,"public static String trimTrailingWhitespace(String str){
if(str == null)
        return null;
    int len = str.length();
    while((len > 0) && (str.charAt(len - 1) <= ' '))
        len--;
    return str.substring(0, len);
}",1,0,1,1,0,1,0,1,1
6367670b1a6d9265ec0179fe,deepseek-coder-33b-instruct,"@Override public void write(byte b[]) throws IOException {
write(b, 0, b.length);
}",1,1,1,1,0,1,0,1,1
6367676c1a6d9265ec018220,deepseek-coder-33b-instruct,"public static String stripFilenameExtension(String path){
if (path == null || path.length() == 0) {
        return path;
    }
    int dot = path.lastIndexOf('.');
    int sep = path.lastIndexOf(File.separatorChar);
    if (sep > dot) {
        return path;
    }
    return path.substring(0, dot);
}",0,-,1,0,0,0,0,1,1
636766f61a6d9265ec017701,deepseek-coder-33b-instruct,"public static int lastIndexOf(String str,String searchStr){
if(str.isEmpty()){
        return INDEXNOTFOUND;
    }
    return str.lastIndexOf(searchStr);
}",0,1,1,1,0,1,1,1,0
6367670b1a6d9265ec0179ff,deepseek-coder-33b-instruct,"public static Byte[] nullToEmpty(final Byte[] array){
return array == null || array.length == 0 ? EMPTY_BYTE_OBJECT_ARRAY : array;
}",1,1,1,1,0,1,1,1,1
636767df1a6d9265ec01873c,deepseek-coder-33b-instruct,"public String id(String entityId){
return entityId + ID_CONNECTOR + point;
}",0,-,1,0,1,0,0,0,0
636766f31a6d9265ec01768f,deepseek-coder-33b-instruct,"public static char[] clone(final char[] array){
if (array == null) {
    return null;
  }
  return array.clone();
}",1,1,1,1,0,1,1,1,1
6367676c1a6d9265ec018223,deepseek-coder-33b-instruct,"public static boolean containsInstance(Collection collection,Object element){
Iterator iterator = collection.iterator();
    while(iterator.hasNext()){
        if(iterator.next().equals(element)){
            return true;
        }
    }
    return false;
}",1,1,1,1,0,1,1,1,1
636766f21a6d9265ec01767d,deepseek-coder-33b-instruct,"public static String toString(Object object){
return object == null ? null : object.toString();
}",1,1,1,1,0,1,1,1,1
636767531a6d9265ec017ef1,deepseek-coder-33b-instruct,"public static boolean equals(Point2D p1,Point2D p2){
return TOLERANCE_DOUBLE_COMPARATOR.compare(p1.getX(),p2.getX()) == 0 && TOLERANCE_DOUBLE_COMPARATOR.compare(p1.getY(),p2.getY()) == 0;
}",0,-,1,0,0,1,1,1,1
636766f71a6d9265ec017730,deepseek-coder-33b-instruct,"static String[] toNoNullStringArray(Collection<?> collection){
return collection == null ? EMPTY_STRING_ARRAY : toStringArray(collection);
}",0,1,1,0,0,1,0,1,0
636766f81a6d9265ec01775c,deepseek-coder-33b-instruct,"public static String toString(Object obj){
return obj == null ? """" : obj.toString();
}",1,0,1,1,0,1,1,1,1
636767551a6d9265ec017f3f,deepseek-coder-33b-instruct,"public static final <V>void swap(V[] arr,int i,int j){
V temp=arr[i];
    arr[i]=arr[j];
    arr[j]=temp;
}",1,1,1,1,0,1,1,1,1
636766f91a6d9265ec01776e,deepseek-coder-33b-instruct,"@Override public void write(final byte b[],final int off,final int len) throws IOException {
if (len > 0) {
    write(b,off,len);
  }
}",0,1,1,0,0,0,0,0,0
6367670a1a6d9265ec0179e7,deepseek-coder-33b-instruct,"public Converter lookup(final Class<?> clazz){
if (clazz == null) {
    return null;
  }
  Converter converter=converters.get(clazz);
  if (converter != null) {
    return converter;
  }
  for (final Class<?> iface : clazz.getInterfaces()) {
    converter=converters.get(iface);
    if (converter != null) {
      return converter;
    }
  }
  return lookup(clazz.getSuperclass());
}",0,1,1,0,1,0,0,1,1
636766fa1a6d9265ec0177a9,deepseek-coder-33b-instruct,"private void addInitializedType(final int abstractType){
if(initializedTypes == null){
        initializedTypes = new ArrayList<Integer>();
    }
    initializedTypes.add(abstractType);
}",0,1,1,1,1,1,0,1,1
6367676a1a6d9265ec0181d4,deepseek-coder-33b-instruct,"public static String[] addStringToArray(String[] array,String str){
String[] newArray = new String[array.length+1];
    for(int i=0;i<array.length;i++){
        newArray[i] = array[i];
    }
    newArray[array.length] = str;
    return newArray;
}",1,1,1,1,0,1,0,1,1
636766fa1a6d9265ec0177a4,deepseek-coder-33b-instruct,"public static Double[] toObject(final double[] array){
if (array == null) {
    return null;
  }
  else if (array.length == 0) {
      return new Double[0];
  }
  final Double[] objectArray=new Double[array.length];
  for (int i=0; i < array.length; i++) {
    objectArray[i]=array[i];
  }
  return objectArray;
}",1,1,1,1,0,1,1,1,1
636767561a6d9265ec017f63,deepseek-coder-33b-instruct,"@Override public boolean hasNext(){
for(int i = 0; i < vertices.size(); i++){
        if(vertices.get(i).visited == false){
            return true;
        }
    }
    return false;
}",0,1,1,1,0,1,1,1,1
636766fa1a6d9265ec01779d,deepseek-coder-33b-instruct,"public static boolean isAsciiControl(final char ch){
return ch < 32 || ch == 127;
}",1,1,1,1,0,1,1,1,1
6367676b1a6d9265ec0181dd,deepseek-coder-33b-instruct,"public static int countOccurrencesOf(String str,String sub){
int lastIndex = 0;
    int count = 0;

    while(lastIndex != -1){

        lastIndex = str.indexOf(sub,lastIndex);

        if(lastIndex != -1){
            count ++;
            lastIndex += sub.length();
        }
    }
    return count;
}",0,-,1,1,0,1,1,1,1
6367670a1a6d9265ec0179e8,deepseek-coder-33b-instruct,"public static Boolean[] nullToEmpty(final Boolean[] array){
return array == null || array.length == 0 ? EMPTY_BOOLEAN_OBJECT_ARRAY : array;
}",1,1,1,1,0,1,1,0,1
636766fa1a6d9265ec01779c,deepseek-coder-33b-instruct,"private String parseToken(final char[] terminators){
StringBuilder token = new StringBuilder();
  while(true){
    char c = nextChar();
    if(c == -1 || contains(terminators, c)){
      return token.toString();
    }
    token.append(c);
  }
}",0,1,1,0,0,0,0,1,0
6367676b1a6d9265ec0181df,deepseek-coder-33b-instruct,"public static boolean startsWithIgnoreCase(String str,String prefix){
if(str==null || prefix==null){
    return (str==null && prefix==null);
  }
  if(prefix.length()>str.length()){
    return false;
  }
  return str.regionMatches(true,0,prefix,0,prefix.length());
}",1,1,1,1,0,1,1,1,1
636766fa1a6d9265ec017796,deepseek-coder-33b-instruct,"public static Boolean[] toObject(final boolean[] array){
if (array == null) {
    return null;
  }
  else if (array.length == 0) {
      return new Boolean[0];
  }
  final Boolean[] result = new Boolean[array.length];
  for (int i = 0; i < array.length; i++) {
    result[i] = Boolean.valueOf(array[i]);
  }
  return result;
}",1,1,1,1,0,1,1,1,1
636767ab1a6d9265ec01867b,deepseek-coder-33b-instruct,,0,-,-,-,-,-,-,-,-
636766f91a6d9265ec01777f,deepseek-coder-33b-instruct,"public static boolean toBoolean(Boolean bool){
return bool != null && bool;
}",1,-,1,1,0,1,0,1,1
6367670a1a6d9265ec0179f1,deepseek-coder-33b-instruct,"public static Short[] toObject(final short[] array){
if (array == null) {
    return null;
  }
  else if (array.length == 0) {
    return EMPTY_SHORT_OBJECT_ARRAY;
  }
  final Short[] result=new Short[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i];
  }
  return result;
}",1,1,1,1,0,1,1,1,1
6367676b1a6d9265ec0181e2,deepseek-coder-33b-instruct,"public static Object findFirstMatch(Collection source,Collection candidates){
for (  Object candidate : candidates) {
    if (source.contains(candidate)) {
      return candidate;
    }
  }
  return null;
}",0,1,1,0,0,0,0,1,1
636766f91a6d9265ec01777d,deepseek-coder-33b-instruct,"public static byte convertHexDigit(byte b){
if(b >= '0' && b <= '9'){
        return (byte) (b - '0');
    }
    if(b >= 'A' && b <= 'F'){
        return (byte) (b - 'A' + 10);
    }
    if(b >= 'a' && b <= 'f'){
        return (byte) (b - 'a' + 10);
    }
    throw new IllegalArgumentException(""Invalid hex digit: "" + b);
}",1,0,1,1,0,0,1,1,1
636767dd1a6d9265ec0186de,deepseek-coder-33b-instruct,"public boolean isExpired(long timestamp,long expiredThreshold){
long lastUpdateTimestamp = getLastUpdateTimestamp();
    return timestamp - lastUpdateTimestamp > expiredThreshold;
}",1,1,1,0,0,0,1,1,1
636767de1a6d9265ec018726,deepseek-coder-33b-instruct,"public List<SequenceRange> buildSequenceRanges(){
List<SequenceRange> sequenceRanges = new ArrayList<>();
  long minSequence = getMinSequence();
  long maxSequence = getMaxSequence();
  long sequenceRangeBatchSize = getSequenceRangeBatchSize();
  long sequenceRangeStart = minSequence;
  while (sequenceRangeStart <= maxSequence) {
    long sequenceRangeEnd=Math.min(sequenceRangeStart + sequenceRangeBatchSize,maxSequence);
    sequenceRanges.add(new SequenceRange(sequenceRangeStart,sequenceRangeEnd));
    sequenceRangeStart=sequenceRangeEnd + 1;
  }
  return sequenceRanges;
}",0,-,-,-,-,-,-,-,-
6367676b1a6d9265ec0181e9,deepseek-coder-33b-instruct,"public static boolean substringMatch(CharSequence str,int index,CharSequence substring){
for(int i=0;i<substring.length();i++){
        if(str.charAt(i+index)!=substring.charAt(i)){
            return false;
        }
    }
    return true;
}",1,1,1,0,0,1,0,0,1
6367676d1a6d9265ec018229,deepseek-coder-33b-instruct,"public static String[] trimArrayElements(String[] array){
for(int i = 0; i < array.length; i++){
        array[i] = array[i].trim();
    }
    return array;
}",0,1,1,1,0,1,0,1,1
636766f21a6d9265ec017677,deepseek-coder-33b-instruct,"public static boolean isNotTrue(Boolean bool){
return !isTrue(bool);
}",1,0,1,0,0,1,0,0,0
636767531a6d9265ec017efb,deepseek-coder-33b-instruct,"void insertBefore(Bucket bucket){
if(this.next == null){
        this.next = bucket;
        bucket.prev = this;
    }
    else{
        Bucket temp = this.next;
        this.next = bucket;
        bucket.prev = this;
        bucket.next = temp;
        temp.prev = bucket;
    }
}",1,-,-,-,-,-,-,-,-
636767df1a6d9265ec018744,deepseek-coder-33b-instruct,"protected List<TimeRange> buildTimeRanges(long start,long end){
List<TimeRange> timeRanges = new ArrayList<>();
    long startTime = start;
    long endTime = startTime + FETCH_DATA_DURATION;
    while(endTime < end){
        timeRanges.add(new TimeRange(startTime,endTime));
        startTime = endTime;
        endTime = startTime + FETCH_DATA_DURATION;
    }
    if(startTime < end){
        timeRanges.add(new TimeRange(startTime,end));
    }
    return timeRanges;
}",0,-,1,1,1,1,1,1,1
636767781a6d9265ec01823e,deepseek-coder-33b-instruct,"protected void append(LoggingEvent event){
if(layout.ignoresThrowable()){
        String[] s = event.getThrowableStrRep();
        if(s != null){
            int len = s.length;
            for(int i = 0; i < len; i++){
                qw.write(s[i]);
                qw.write(Layout.LINE_SEP);
            }
        }
    }
    qw.write(layout.format(event));
    if(!this.immediateFlush){
        qw.flush();
    }
}",0,-,-,-,-,-,-,-,-
636766f01a6d9265ec01763e,deepseek-coder-33b-instruct,,0,-,1,1,-,-,0,-,1
636766f11a6d9265ec017658,deepseek-coder-33b-instruct,"public static int indexOfLastSeparator(String filename){
if (filename == null) {
    return NOT_FOUND;
  }
  int lastUnixPos=filename.lastIndexOf(UNIX_SEPARATOR);
  int lastWindowsPos=filename.lastIndexOf(WINDOWS_SEPARATOR);
  return Math.max(lastUnixPos,lastWindowsPos);
}",0,-,1,0,0,0,1,1,0
636767511a6d9265ec017eb6,deepseek-coder-33b-instruct,"private OuterFaceCirculator selectOnOuterFace(Predicate<Node> predicate,Node start,Node stop,int dir){
OuterFaceCirculator circulator = new OuterFaceCirculator(start,dir);
    while(circulator.hasNext()){
        Node node = circulator.next();
        if(predicate.test(node)){
            return circulator;
        }
        if(node == stop){
            break;
        }
    }
    return null;
}",0,0,1,0,0,1,0,1,1
636767781a6d9265ec018250,deepseek-coder-33b-instruct,"public int decide(LoggingEvent event){
String message = event.getRenderedMessage();
  if (message.contains(""some string"")){
    return NEUTRAL;
  }
  return DENY;
}",0,1,1,0,0,1,0,1,0
636767781a6d9265ec01823d,deepseek-coder-33b-instruct,"protected void subAppend(LoggingEvent event){
String message = this.layout.format(event);
    try {
        File tempFile = File.createTempFile(""log4j"", "".log"");
        FileWriter fileWriter = new FileWriter(tempFile);
        fileWriter.write(message);
        fileWriter.close();
    } catch (IOException e) {
        e.printStackTrace();
    }
}",0,-,-,-,-,-,-,-,-
636766f11a6d9265ec017651,deepseek-coder-33b-instruct,"public static Character[] nullToEmpty(final Character[] array){
return array == null || array.length == 0 ? EMPTY_CHARACTER_OBJECT_ARRAY : array;
}",1,-,1,1,0,1,1,1,1
636767a61a6d9265ec0185b7,deepseek-coder-33b-instruct,"private static int digitValue(final char c){
if (c < '0' || c > '9') {
    throw new IllegalArgumentException(""Invalid digit: "" + c);
  }
  return c - '0';
}",0,-,1,1,1,1,1,1,1
636766f01a6d9265ec017639,deepseek-coder-33b-instruct,"public static <T>List<T> asList(T[] a){
return a != null ? Arrays.asList(a) : Collections.emptyList();
}",1,0,1,1,1,1,1,1,1
636767521a6d9265ec017ecc,deepseek-coder-33b-instruct,"public static Pair<Box2D,Box2D> splitAlongXAxis(Box2D box){
double midX = box.getCenter().getX();
    Box2D left = new Box2D(box.getMin().getX(), box.getMin().getY(), midX, box.getMax().getY());
    Box2D right = new Box2D(midX, box.getMin().getY(), box.getMax().getX(), box.getMax().getY());
    return new Pair<>(left, right);
}",0,0,1,1,1,1,1,1,1
636766f11a6d9265ec017641,deepseek-coder-33b-instruct,"@Override public int available() throws IOException {
if (index < count) {
        return count - index;
    }
    if (finished) {
        return 0;
    }
    int n = in.read(buf, count, buf.length - count);
    if (n < 0) {
        finished = true;
        return 0;
    }
    count += n;
    return count - index;
}",0,1,1,1,0,1,1,1,0
6367670b1a6d9265ec017a0f,deepseek-coder-33b-instruct,"public static boolean containsAnyIgnoreCase(String str,List<String> searchStrArray){
if(str == null || searchStrArray == null) return false;
    for(String searchStr : searchStrArray){
        if(str.toLowerCase().contains(searchStr.toLowerCase())) return true;
    }
    return false;
}",1,-,1,1,0,1,1,1,1
636766f11a6d9265ec017663,deepseek-coder-33b-instruct,"public static boolean isSameLength(final double[] array1,final double[] array2){
return (array1 == null && array2 == null) || (array1 != null && array2 != null && array1.length == array2.length);
}",1,1,1,1,0,1,1,1,1
636767781a6d9265ec018242,deepseek-coder-33b-instruct,"public int appendLoopOnAppenders(LoggingEvent event){
int size=aai.size();
  for (int i = 0; i < size; i++) {
    aai.get(i).doAppend(event);
  }
  return size;
}",0,-,-,-,-,-,-,-,-
636767781a6d9265ec018238,deepseek-coder-33b-instruct,"public boolean isAttached(Appender appender){
for (Appender appenderElement : appenderList) {
    if (appenderElement.equals(appender)) {
      return true;
    }
  }
  return false;
}",0,-,-,-,-,-,-,-,-
636766f11a6d9265ec01764f,deepseek-coder-33b-instruct,"public Collection<Object> values(){
return Collections.unmodifiableCollection(map.values());
}",0,1,1,1,0,1,0,1,1
6367670c1a6d9265ec017a2a,deepseek-coder-33b-instruct,"public static int[] toPrimitive(final Integer[] array){
if(array == null){
    return null;
  }
  if(array.length == 0){
    return ArrayUtils.EMPTY_INT_ARRAY;
  }
  final int[] result=new int[array.length];
  for(int i=0; i < array.length; i++){
    result[i]=array[i].intValue();
  }
  return result;
}",1,1,1,1,0,1,0,1,1
636766f21a6d9265ec017667,deepseek-coder-33b-instruct,"public short readShort(final int offset){
return (short) ((classFileBuffer[offset] << 8) | (classFileBuffer[offset + 1] & 0xFF));
}",1,1,1,1,0,1,1,1,1
6367670b1a6d9265ec017a00,deepseek-coder-33b-instruct,"public static boolean isSameLength(final byte[] array1,final byte[] array2){
return array1.length == array2.length;
}",0,0,1,1,0,1,1,1,1
636766f01a6d9265ec01762e,deepseek-coder-33b-instruct,"public static boolean isEmpty(final double[] array){
return array == null || array.length == 0;
}",1,1,1,1,0,1,1,1,1
6367670b1a6d9265ec017a05,deepseek-coder-33b-instruct,"public static String toString(final char ch){
return new String(new char[]{ch});
}",1,1,1,1,0,1,1,1,1
636767431a6d9265ec017c8d,CodeLlama-7b-Instruct-hf,"private int computeBinaryLog(int n){
int result = 0;
    while (n > 0) {
        n = n >> 1;
        result++;
    }
    return result;
}",0,1,1,0,0,1,0,1,0
6367670a1a6d9265ec0179dc,CodeLlama-7b-Instruct-hf,"private void putAbstractTypes(final int start,final int end){
for(int i=start;i<=end;i++){
        Frame.add(currentFrame.get(i));
    }
}",0,0,1,1,0,1,1,1,0
6367670a1a6d9265ec0179f1,CodeLlama-7b-Instruct-hf,"public static Short[] toObject(final short[] array){
if (array == null) return null;
    final Short[] result = new Short[array.length];
    for (int i = 0; i < array.length; i++) {
        result[i] = array[i];
    }
    return result;
}",1,1,1,1,0,1,1,1,1
636767dc1a6d9265ec0186be,CodeLlama-7b-Instruct-hf,"static long compressTimeBucket(long timeBucket,int dayStep){
return timeBucket - (timeBucket % dayStep);
}",1,1,1,0,0,1,0,1,0
636767dd1a6d9265ec0186e5,CodeLlama-7b-Instruct-hf,"public void addNewTarget(Channels channels,IConsumer consumer){
if(channels == null || consumer == null){
        return;
    }
    if(this.consumeTargets == null){
        this.consumeTargets = new ArrayList<ConsumeTarget>();
    }
    this.consumeTargets.add(new ConsumeTarget(channels,consumer));
}",0,-,1,1,1,1,0,1,1
636767081a6d9265ec017989,CodeLlama-7b-Instruct-hf,"public static boolean[] toPrimitive(final Boolean[] array){
if(array == null){
        return null;
    }
    if(array.length == 0){
        return ArrayUtils.EMPTY_BOOLEAN_ARRAY;
    }
    final boolean[] result = new boolean[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = array[i].booleanValue();
    }
    return result;
}",1,1,1,1,0,1,1,1,1
636767561a6d9265ec017f63,CodeLlama-7b-Instruct-hf,"@Override public boolean hasNext(){
for(int i=0;i<n;i++){
        if(visited[i]==false)
            return true;
    }
    return false;
}",0,1,1,1,0,0,1,1,1
6367670a1a6d9265ec0179e7,CodeLlama-7b-Instruct-hf,"public Converter lookup(final Class<?> clazz){
for(final Converter converter : converters){
        if(converter.canConvert(clazz)){
            return converter;
        }
    }
    return null;
}",0,1,1,1,0,1,1,1,1
636767561a6d9265ec017f7c,CodeLlama-7b-Instruct-hf,"protected GraphPath<V,E> edgeSetToTour(Set<E> tour,Graph<V,E> graph){
if(tour.isEmpty())
        return null;
    GraphPath<V,E> path = new GraphPathImpl<V,E>(graph,null,null);
    for(E edge : tour){
        path.addEdge(edge);
    }
    return path;
}",0,0,1,0,0,1,0,1,0
6367670c1a6d9265ec017a35,CodeLlama-7b-Instruct-hf,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){
if(str==null || suffix==null)return false;
if(suffix.length()>str.length())return false;
if(suffix.length()==0)return true;
if(ignoreCase){
return str.regionMatches(true,str.length()-suffix.length(),suffix,0,suffix.length());
}else{
return str.endsWith(suffix);
}
}",1,1,1,1,0,0,1,1,1
6367670a1a6d9265ec0179cf,CodeLlama-7b-Instruct-hf,"public static char toChar(final Character ch,final char defaultValue){
if(ch==null){
return defaultValue;
}
return ch.charValue();
}",1,1,1,1,0,1,1,1,1
636767461a6d9265ec017d0e,CodeLlama-7b-Instruct-hf,"private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){
List<Integer> suffixSum = new ArrayList<Integer>();
    long sum = 0;
    for(int i = bounds.size() - 1; i >= 0; i--){
        sum += bounds.get(i);
        suffixSum.add((int)sum);
    }
    return new Pair<List<Integer>,Long>(suffixSum,sum);
}",0,1,1,1,0,1,1,1,1
6367670c1a6d9265ec017a2a,CodeLlama-7b-Instruct-hf,"public static int[] toPrimitive(final Integer[] array){
if(array == null){
        return null;
    }
    if(array.length == 0){
        return ArrayUtils.EMPTY_INT_ARRAY;
    }
    final int[] result = new int[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = array[i];
    }
    return result;
}",1,1,1,1,0,1,0,1,1
636767081a6d9265ec0179a2,CodeLlama-7b-Instruct-hf,"private static boolean isAllZeros(String s){
for(int i=0;i<s.length();i++){
        if(s.charAt(i)!=0)
            return false;
    }
    return true;
}",0,-,1,0,0,1,0,0,0
6367675d1a6d9265ec018082,CodeLlama-7b-Instruct-hf,"Edge edgeToNext(){
return edgeToNext;
}",0,1,1,0,0,1,0,0,0
636767041a6d9265ec017911,CodeLlama-7b-Instruct-hf,"static void register(Object value){
if(value != null){
        REGISTRY.add(value);
    }
}",0,1,1,1,0,1,1,1,1
636767dc1a6d9265ec0186c6,CodeLlama-7b-Instruct-hf,"private boolean containsAllFields(Fields fields){
return fields.contains(Fields.FIELD_1) && fields.contains(Fields.FIELD_2) && fields.contains(Fields.FIELD_3);
}",0,-,-,-,-,-,-,-,-
6367675a1a6d9265ec018010,CodeLlama-7b-Instruct-hf,,0,-,-,-,-,-,-,-,-
636767511a6d9265ec017eb0,CodeLlama-7b-Instruct-hf,"public int nonZeros(int row){
int count = 0;
    for(int i = 0; i < n; i++){
        if(matrix[row][i] != 0)
            count++;
    }
    return count;
}",0,1,1,0,0,1,0,1,0
636767121a6d9265ec017b0a,CodeLlama-7b-Instruct-hf,"private int parseEndOfLine(String headerPart,int end){
int index = end;
	while(index >= 0){
		if(headerPart.charAt(index) == '\r' && headerPart.charAt(index+1) == '\n'){
			return index;
		}
		index--;
	}
	return -1;
}",0,-,1,0,0,1,0,1,0
